StudentID,IAT1,IAT2,Model_Mark,Prev_Year_Label,Label
S060138,20,50,85,Poor,Good
S060139,72,66,29,NIL,Poor
S060140,90,62,75,Poor,Average
S060141,38,53,35,NIL,Average
S060142,45,94,78,Average,Good
S060143,22,22,74,NIL,Good
S060144,68,46,21,Average,Good
S060145,36,20,99,NIL,Poor
S060146,61,31,80,Average,Average
S060147,67,84,98,Average,Good
S060148,33,96,30,NIL,Good
S060149,21,86,68,Average,Average
S060150,22,75,49,Good,Average
S060151,69,99,71,Good,Average
S060152,32,92,40,NIL,Poor
S060153,38,28,97,Average,Good
S060154,82,23,70,Poor,Good
S060155,95,46,70,NIL,Good
S060156,85,81,39,Poor,Good
S060157,42,49,89,Average,Average
S060158,90,48,86,Poor,Poor
S060159,43,43,33,Poor,Average
S060160,62,45,30,Good,Good
S060161,21,22,67,NIL,Average
S060162,21,41,69,Poor,Poor
S060163,63,92,62,Average,Good
S060164,99,25,24,Poor,Good
S060165,56,52,66,Good,Good
S060166,56,54,36,Good,Good
S060167,73,68,27,Poor,Average
S060168,44,86,75,Poor,Poor
S060169,57,74,47,Good,Average
S060170,75,49,92,Average,Poor
S060171,62,34,25,NIL,Good
S060172,48,34,70,NIL,Good
S060173,70,72,85,Average,Good
S060174,25,74,89,Good,Good
S060175,72,53,79,Good,Poor
S060176,47,26,77,Poor,Poor
S060177,86,22,83,Average,Poor
S060178,53,87,91,Average,Poor
S060179,33,71,97,Good,Poor
S060180,22,49,65,Average,Good
S060181,74,70,80,Good,Poor
S060182,81,96,95,Average,Average
S060183,47,69,24,Good,Poor
S060184,40,89,53,Good,Good
S060185,24,34,20,Average,Poor
S060186,65,70,97,Good,Poor
S060187,27,22,58,Average,Average
S060188,80,73,70,Good,Good
S060189,36,37,55,NIL,Good
S060190,33,86,88,NIL,Poor
S060191,48,76,99,Poor,Poor
S060192,35,50,21,Good,Poor
S060193,60,34,28,NIL,Average
S060194,21,55,57,NIL,Poor
S060195,79,79,87,NIL,Good
S060196,78,55,52,NIL,Good
S060197,70,72,81,Good,Average
S060198,56,81,58,Good,Good
S060199,80,94,71,Poor,Average
S060200,41,25,72,NIL,Poor
S060201,45,43,91,Poor,Average
S060202,90,76,81,Poor,Average
S060203,48,29,73,Average,Average
S060204,99,45,72,Poor,Good
S060205,37,35,39,NIL,Average
S060206,86,26,78,Poor,Poor
S060207,45,36,65,Average,Average
S060208,92,26,85,Poor,Good
S060209,21,27,59,Poor,Good
S060210,67,99,84,Average,Poor
S060211,32,59,65,NIL,Good
S060212,75,96,90,Poor,Good
S060213,28,28,46,Average,Poor
S060214,41,68,40,Good,Good
S060215,42,43,57,Average,Poor
S060216,36,74,94,NIL,Poor
S060217,23,81,52,Good,Average
S060218,79,42,32,NIL,Average
S060219,85,90,59,Poor,Average
S060220,54,94,38,Good,Poor
S060221,25,33,29,Average,Good
S060222,75,88,51,Poor,Poor
S060223,21,71,52,Good,Average
S060224,31,27,68,NIL,Average
S060225,88,93,88,Poor,Good
S060226,94,52,72,Average,Good
S060227,64,49,83,Average,Poor
S060228,65,74,21,Poor,Average
S060229,24,64,63,Average,Good
S060230,58,36,30,Average,Good
S060231,70,85,82,Average,Poor
S060232,66,45,61,Average,Good
S060233,89,94,38,NIL,Good
S060234,29,63,91,NIL,Good
S060235,82,47,87,Poor,Average
S060236,69,50,97,Average,Poor
S060237,30,27,29,Good,Good
S060238,78,91,89,Good,Average
S060239,66,23,74,Good,Poor
S060240,23,32,57,Poor,Average
S060241,50,62,80,NIL,Average
S060242,55,40,32,Good,Poor
S060243,48,58,88,Good,Poor
S060244,70,96,41,Good,Poor
S060245,38,46,57,Average,Poor
S060246,33,91,98,Poor,Average
S060247,64,67,51,Good,Good
S060248,100,31,73,NIL,Average
S060249,94,39,91,Average,Average
S060250,65,89,99,Average,Good
S060251,64,25,64,Average,Good
S060252,43,85,40,NIL,Poor
S060253,75,90,37,Average,Poor
S060254,53,89,64,NIL,Good
S060255,60,76,77,Good,Average
S060256,53,38,50,Poor,Poor
S060257,67,52,98,Average,Good
S060258,77,22,73,Poor,Average
S060259,82,87,41,Poor,Poor
S060260,44,68,55,NIL,Average
S060261,30,31,74,Average,Good
S060262,88,82,28,Good,Poor
S060263,42,75,94,Good,Poor
S060264,22,34,63,NIL,Poor
S060265,22,75,86,Average,Poor
S060266,60,26,100,NIL,Good
S060267,72,71,73,Average,Poor
S060268,37,90,90,Average,Poor
S060269,28,36,52,Average,Good
S060270,64,84,86,Average,Poor
S060271,49,24,93,Poor,Good
S060272,39,73,79,NIL,Poor
S060273,90,86,89,Poor,Good
S060274,35,25,93,Poor,Average
S060275,25,59,47,Good,Good
S060276,22,45,89,Average,Good
S060277,43,44,81,Good,Poor
S060278,54,72,89,NIL,Average
S060279,55,95,71,Poor,Good
S060280,67,79,20,Good,Average
S060281,80,80,21,NIL,Poor
S060282,85,81,77,Good,Poor
S060283,89,44,25,NIL,Average
S060284,41,76,71,NIL,Average
S060285,79,92,70,NIL,Poor
S060286,90,70,57,Good,Average
S060287,31,67,72,Good,Average
S060288,84,86,81,Good,Poor
S060289,59,75,96,NIL,Good
S060290,65,34,45,Poor,Average
S060291,82,84,78,Poor,Poor
S060292,51,50,53,NIL,Average
S060293,94,98,99,NIL,Poor
S060294,87,54,75,NIL,Good
S060295,29,98,45,NIL,Good
S060296,26,32,64,Average,Good
S060297,58,60,79,Average,Average
S060298,79,53,29,NIL,Poor
S060299,52,45,89,Average,Good
S060300,54,43,95,Poor,Poor
S060301,61,47,53,NIL,Average
S060302,63,57,33,Average,Good
S060303,66,24,89,Poor,Poor
S060304,92,34,71,Poor,Average
S060305,68,27,89,Good,Poor
S060306,36,60,73,Average,Poor
S060307,75,71,83,Average,Average
S060308,26,31,30,Good,Good
S060309,70,65,65,NIL,Poor
S060310,48,83,25,Average,Average
S060311,50,50,82,NIL,Poor
S060312,97,39,85,Good,Good
S060313,100,68,30,NIL,Poor
S060314,33,60,73,Good,Average
S060315,64,24,24,NIL,Poor
S060316,47,28,95,Poor,Good
S060317,38,98,51,Poor,Good
S060318,97,57,34,Good,Poor
S060319,79,91,97,NIL,Poor
S060320,99,61,35,Good,Average
S060321,22,98,71,Poor,Average
S060322,80,91,61,NIL,Average
S060323,52,41,20,Average,Average
S060324,57,21,88,Average,Good
S060325,89,87,34,Poor,Poor
S060326,56,85,95,Poor,Good
S060327,22,98,63,Average,Poor
S060328,92,75,86,NIL,Good
S060329,59,49,38,Average,Good
S060330,44,96,28,Average,Good
S060331,58,73,98,Good,Poor
S060332,80,67,76,Average,Average
S060333,46,51,85,NIL,Average
S060334,52,89,52,Average,Average
S060335,84,39,71,NIL,Poor
S060336,85,30,89,Poor,Good
S060337,81,20,41,Average,Good
S060338,72,94,51,Good,Average
S060339,51,64,73,Average,Poor
S060340,86,55,49,NIL,Average
S060341,85,85,53,Average,Good
S060342,54,40,100,NIL,Good
S060343,85,85,32,Poor,Poor
S060344,80,89,33,Average,Average
S060345,23,91,51,Good,Good
S060346,57,30,87,NIL,Average
S060347,91,68,63,Good,Average
S060348,35,84,100,Average,Poor
S060349,32,42,33,Average,Average
S060350,29,88,78,NIL,Good
S060351,74,65,87,NIL,Good
S060352,24,95,80,Poor,Good
S060353,35,63,41,Poor,Poor
S060354,29,75,37,Poor,Average
S060355,84,62,49,Poor,Average
S060356,84,42,69,Average,Poor
S060357,100,36,22,Average,Average
S060358,94,84,73,Good,Average
S060359,85,50,48,Good,Average
S060360,65,23,90,Poor,Poor
S060361,61,34,36,Average,Poor
S060362,75,33,32,NIL,Poor
S060363,66,76,56,Good,Poor
S060364,46,73,62,NIL,Poor
S060365,61,44,56,Average,Average
S060366,78,40,35,Poor,Average
S060367,64,94,48,Poor,Poor
S060368,78,48,26,Good,Average
S060369,62,43,57,Good,Poor
S060370,25,57,90,NIL,Average
S060371,68,87,20,NIL,Poor
S060372,83,33,79,NIL,Poor
S060373,34,58,77,Average,Poor
S060374,63,62,91,NIL,Average
S060375,95,71,66,NIL,Poor
S060376,29,22,40,Average,Good
S060377,65,88,61,Poor,Good
S060378,55,52,58,Average,Average
S060379,100,32,70,Good,Average
S060380,21,73,45,Average,Good
S060381,35,73,81,Poor,Average
S060382,50,54,84,Good,Good
S060383,37,22,26,NIL,Average
S060384,74,46,94,Poor,Poor
S060385,87,46,99,Poor,Poor
S060386,91,42,53,Poor,Poor
S060387,46,60,48,Poor,Good
S060388,33,81,50,Average,Average
S060389,45,80,38,NIL,Poor
S060390,32,68,52,Good,Good
S060391,78,51,20,NIL,Average
S060392,74,72,73,Good,Average
S060393,80,62,60,NIL,Poor
S060394,41,98,35,Average,Average
S060395,66,29,59,Average,Average
S060396,65,21,51,Average,Average
S060397,67,75,36,Average,Good
S060398,88,78,78,Poor,Average
S060399,99,36,81,Good,Poor
S060400,63,92,68,NIL,Average
S060401,52,90,65,Poor,Average
S060402,57,46,80,Poor,Average
S060403,79,74,96,Average,Poor
S060404,43,87,97,NIL,Average
S060405,54,51,73,NIL,Poor
S060406,100,66,28,Average,Average
S060407,61,21,57,Good,Average
S060408,42,60,80,Good,Poor
S060409,71,20,55,NIL,Average
S060410,59,30,72,NIL,Good
S060411,23,91,67,Average,Average
S060412,45,67,40,Average,Good
S060413,78,96,82,Good,Average
S060414,20,74,24,Poor,Good
S060415,59,44,23,Poor,Average
S060416,51,71,55,Good,Average
S060417,73,69,32,Poor,Good
S060418,55,46,94,Poor,Good
S060419,35,67,76,NIL,Poor
S060420,70,81,55,Good,Average
S060421,93,32,96,Poor,Good
S060422,28,40,34,Good,Average
S060423,74,84,23,Poor,Poor
S060424,50,73,100,Good,Poor
S060425,87,85,47,Average,Good
S060426,61,42,77,NIL,Good
S060427,98,34,80,Poor,Good
S060428,47,62,76,Poor,Average
S060429,65,27,71,NIL,Average
S060430,80,41,27,NIL,Poor
S060431,27,52,37,Poor,Average
S060432,27,21,93,NIL,Average
S060433,92,69,20,NIL,Good
S060434,45,31,91,Good,Poor
S060435,80,23,56,Average,Poor
S060436,78,52,61,Good,Poor
S060437,85,93,38,Average,Good
S060438,95,28,65,Average,Good
S060439,44,47,92,Poor,Poor
S060440,80,36,54,Average,Poor
S060441,99,32,67,Poor,Average
S060442,41,79,30,Average,Poor
S060443,86,88,95,Good,Average
S060444,24,97,64,Average,Average
S060445,49,22,78,Good,Good
S060446,86,49,78,Good,Average
S060447,68,93,52,NIL,Average
S060448,67,47,35,Good,Average
S060449,31,61,66,Average,Average
S060450,64,49,75,Average,Good
S060451,23,52,69,Good,Poor
S060452,68,73,45,Poor,Average
S060453,76,53,41,NIL,Good
S060454,51,89,27,NIL,Average
S060455,98,34,61,Good,Good
S060456,83,22,51,NIL,Poor
S060457,89,62,90,Poor,Good
S060458,87,36,25,NIL,Average
S060459,93,27,80,Average,Good
S060460,65,92,35,Poor,Poor
S060461,66,91,34,Poor,Average
S060462,80,20,50,Poor,Poor
S060463,79,58,36,Poor,Average
S060464,88,69,49,Good,Average
S060465,73,34,100,Poor,Good
S060466,83,32,52,Poor,Average
S060467,65,84,42,Poor,Average
S060468,50,29,81,NIL,Poor
S060469,59,46,54,NIL,Poor
S060470,57,61,79,NIL,Poor
S060471,53,25,20,NIL,Good
S060472,21,61,78,NIL,Poor
S060473,67,22,49,Poor,Good
S060474,99,38,20,Poor,Poor
S060475,73,94,68,Poor,Good
S060476,55,24,65,Good,Poor
S060477,48,47,80,Average,Average
S060478,44,72,26,NIL,Poor
S060479,28,56,76,Good,Good
S060480,79,91,74,NIL,Good
S060481,69,87,80,Good,Good
S060482,53,24,71,Poor,Poor
S060483,82,44,42,Poor,Average
S060484,88,53,78,Average,Poor
S060485,68,98,41,Average,Good
S060486,39,86,29,Good,Good
S060487,29,66,100,NIL,Poor
S060488,38,93,41,Good,Poor
S060489,31,82,25,Good,Good
S060490,83,26,26,Good,Poor
S060491,75,86,83,Poor,Average
S060492,43,24,21,Poor,Good
S060493,27,93,67,Good,Good
S060494,89,87,94,Poor,Poor
S060495,65,49,22,NIL,Good
S060496,36,52,47,NIL,Poor
S060497,64,88,92,Average,Good
S060498,58,69,81,Good,Good
S060499,27,54,35,Poor,Poor
S060500,94,90,55,Poor,Average
S060501,80,32,86,NIL,Good
S060502,69,92,78,NIL,Average
S060503,29,27,34,Average,Good
S060504,59,87,95,Good,Good
S060505,61,71,99,NIL,Poor
S060506,38,79,36,Good,Good
S060507,81,91,77,Average,Poor
S060508,54,89,94,Average,Good
S060509,78,94,59,Average,Poor
S060510,88,44,100,NIL,Average
S060511,33,76,23,Poor,Poor
S060512,90,41,64,NIL,Poor
S060513,59,20,96,NIL,Good
S060514,38,81,95,NIL,Poor
S060515,50,32,91,NIL,Poor
S060516,27,52,94,NIL,Average
S060517,73,75,93,Good,Average
S060518,52,40,89,Poor,Average
S060519,52,75,77,Average,Good
S060520,62,93,38,Average,Poor
S060521,29,81,45,Average,Average
S060522,21,62,34,NIL,Good
S060523,66,54,64,Good,Average
S060524,29,45,39,Poor,Poor
S060525,98,87,98,Poor,Average
S060526,48,37,82,Good,Average
S060527,38,93,34,Good,Good
S060528,50,32,51,Poor,Poor
S060529,92,64,91,Good,Good
S060530,77,80,93,Good,Poor
S060531,36,97,82,Good,Good
S060532,65,95,97,Poor,Good
S060533,38,27,29,Poor,Poor
S060534,31,46,35,Good,Average
S060535,91,91,45,NIL,Poor
S060536,87,100,33,Poor,Good
S060537,46,20,35,Average,Poor
S060538,82,44,92,Poor,Average
S060539,85,65,73,Good,Average
S060540,87,80,71,Average,Good
S060541,64,66,84,Good,Good
S060542,59,31,52,NIL,Good
S060543,92,31,87,Good,Poor
S060544,83,69,39,Poor,Poor
S060545,20,44,91,Average,Average
S060546,55,44,67,Good,Good
S060547,28,38,71,Average,Good
S060548,74,52,57,Poor,Poor
S060549,49,84,36,Poor,Average
S060550,35,42,58,Good,Good
S060551,34,33,21,NIL,Good
S060552,26,99,24,Average,Good
S060553,72,40,53,Good,Poor
S060554,42,36,65,Good,Poor
S060555,91,35,78,Good,Good
S060556,98,70,67,Average,Poor
S060557,65,23,65,NIL,Poor
S060558,84,66,54,Poor,Average
S060559,91,27,22,Average,Average
S060560,48,65,82,Average,Good
S060561,73,31,22,Poor,Poor
S060562,57,99,39,Average,Average
S060563,88,21,84,Average,Poor
S060564,25,63,46,NIL,Average
S060565,72,91,29,Poor,Poor
S060566,99,61,96,Average,Average
S060567,53,85,31,NIL,Average
S060568,43,95,67,NIL,Poor
S060569,74,41,77,NIL,Poor
S060570,74,46,80,Poor,Good
S060571,21,21,37,Poor,Good
S060572,77,40,67,Good,Average
S060573,62,65,21,Good,Average
S060574,95,48,41,Average,Poor
S060575,77,35,93,Average,Good
S060576,27,82,64,Poor,Good
S060577,100,76,85,NIL,Good
S060578,77,30,94,NIL,Good
S060579,43,97,26,Average,Poor
S060580,25,55,52,Poor,Good
S060581,96,99,54,Good,Good
S060582,96,97,82,Poor,Good
S060583,57,20,47,Good,Good
S060584,87,36,45,NIL,Poor
S060585,22,88,80,NIL,Poor
S060586,71,37,44,Good,Good
S060587,39,41,83,Average,Average
S060588,88,51,58,NIL,Good
S060589,66,29,35,NIL,Good
S060590,74,26,46,NIL,Good
S060591,50,49,30,Poor,Average
S060592,66,30,91,Average,Good
S060593,55,49,28,Good,Average
S060594,39,21,86,NIL,Good
S060595,46,40,20,Average,Good
S060596,66,61,91,Average,Poor
S060597,85,88,31,Good,Average
S060598,91,48,55,Average,Poor
S060599,83,69,99,Average,Average
S060600,95,53,21,Average,Average
S060601,38,72,48,NIL,Average
S060602,34,87,67,NIL,Good
S060603,60,78,63,Poor,Good
S060604,48,35,62,Poor,Poor
S060605,80,34,58,NIL,Average
S060606,83,37,70,NIL,Poor
S060607,33,46,86,Average,Poor
S060608,49,33,67,NIL,Average
S060609,82,48,58,Good,Poor
S060610,63,72,43,NIL,Good
S060611,97,35,33,NIL,Poor
S060612,100,61,43,Poor,Good
S060613,28,34,44,Good,Good
S060614,35,66,26,Poor,Average
S060615,90,20,85,Poor,Good
S060616,84,73,38,Good,Average
S060617,72,48,36,Poor,Average
S060618,99,60,66,Average,Good
S060619,51,48,83,Good,Good
S060620,98,51,66,Poor,Average
S060621,76,31,69,Good,Good
S060622,42,43,96,NIL,Poor
S060623,64,88,99,Good,Poor
S060624,54,54,36,Average,Average
S060625,70,65,50,Good,Good
S060626,36,42,87,Average,Average
S060627,66,82,70,Good,Good
S060628,40,32,95,Good,Poor
S060629,27,48,71,Good,Good
S060630,82,77,92,Good,Good
S060631,46,36,32,Good,Poor
S060632,95,48,83,Average,Average
S060633,54,37,49,NIL,Average
S060634,64,23,20,Average,Poor
S060635,67,64,86,Good,Average
S060636,66,90,32,Good,Poor
S060637,83,31,43,Poor,Good
S060638,56,83,89,Average,Average
S060639,54,31,62,NIL,Average
S060640,64,34,47,NIL,Good
S060641,41,97,92,NIL,Poor
S060642,53,73,90,NIL,Poor
S060643,34,58,38,Average,Poor
S060644,41,43,34,Poor,Good
S060645,20,47,35,Poor,Average
S060646,37,62,85,Average,Good
S060647,45,40,100,Poor,Poor
S060648,30,68,48,Good,Average
S060649,87,82,86,Good,Good
S060650,26,86,76,Poor,Average
S060651,95,27,71,Poor,Average
S060652,24,80,42,Poor,Poor
S060653,98,88,48,Good,Poor
S060654,65,46,100,Good,Average
S060655,38,59,74,Good,Good
S060656,31,64,86,Good,Average
S060657,100,96,97,NIL,Average
S060658,95,41,89,Good,Good
S060659,24,31,40,Average,Poor
S060660,49,28,38,NIL,Poor
S060661,40,54,53,Good,Average
S060662,60,88,24,Poor,Average
S060663,64,40,31,Average,Good
S060664,70,33,58,NIL,Average
S060665,59,86,23,NIL,Average
S060666,43,66,95,NIL,Good
S060667,21,28,90,Good,Poor
S060668,100,99,61,Average,Good
S060669,23,94,90,Poor,Good
S060670,50,70,89,Average,Poor
S060671,67,60,90,NIL,Good
S060672,32,24,26,NIL,Poor
S060673,51,48,63,Poor,Average
S060674,33,50,94,NIL,Poor
S060675,83,36,42,Average,Poor
S060676,71,64,66,Average,Average
S060677,71,28,77,Average,Good
S060678,83,70,81,NIL,Average
S060679,53,49,45,Average,Good
S060680,40,91,63,Poor,Poor
S060681,64,41,67,Good,Good
S060682,54,53,32,NIL,Average
S060683,28,49,92,Poor,Good
S060684,68,85,69,Average,Average
S060685,74,29,51,Poor,Good
S060686,36,83,40,Poor,Good
S060687,83,93,30,NIL,Good
S060688,36,97,81,Poor,Good
S060689,31,47,67,Poor,Poor
S060690,85,28,81,NIL,Average
S060691,78,73,61,Average,Good
S060692,99,97,52,NIL,Average
S060693,75,100,68,Poor,Average
S060694,42,97,65,Good,Good
S060695,53,23,90,NIL,Poor
S060696,70,74,82,Average,Good
S060697,81,57,87,NIL,Average
S060698,33,21,65,Poor,Poor
S060699,36,73,58,Average,Good
S060700,50,70,78,Good,Good
S060701,85,46,85,NIL,Poor
S060702,70,93,57,NIL,Good
S060703,41,20,70,Average,Poor
S060704,54,30,99,NIL,Good
S060705,76,20,51,Average,Good
S060706,74,74,54,Poor,Good
S060707,56,97,43,Poor,Poor
S060708,24,98,72,Good,Good
S060709,95,89,96,Poor,Good
S060710,76,74,96,Poor,Poor
S060711,100,69,29,NIL,Average
S060712,83,80,80,Good,Good
S060713,23,63,92,Average,Average
S060714,64,36,47,Average,Average
S060715,100,82,93,Good,Good
S060716,72,36,66,Good,Poor
S060717,44,81,68,Average,Good
S060718,20,85,48,Good,Good
S060719,100,71,94,Average,Poor
S060720,87,46,66,Average,Poor
S060721,50,87,95,Average,Average
S060722,46,88,50,NIL,Good
S060723,44,52,70,Good,Good
S060724,39,36,23,Good,Good
S060725,72,81,68,Average,Good
S060726,81,66,69,NIL,Average
S060727,49,77,34,NIL,Poor
S060728,35,56,81,Good,Good
S060729,67,68,71,Good,Poor
S060730,84,92,56,Poor,Good
S060731,90,62,34,Poor,Poor
S060732,36,99,88,Average,Good
S060733,41,20,32,NIL,Poor
S060734,22,65,80,Good,Average
S060735,87,42,84,Average,Average
S060736,60,22,63,Good,Average
S060737,67,50,62,Good,Good
S060738,80,97,42,NIL,Good
S060739,53,62,26,Average,Poor
S060740,91,94,94,Good,Poor
S060741,42,86,72,NIL,Poor
S060742,64,24,39,Good,Good
S060743,74,32,44,Poor,Poor
S060744,61,55,90,Average,Poor
S060745,35,38,38,Poor,Poor
S060746,65,22,52,NIL,Good
S060747,46,41,20,Poor,Poor
S060748,56,40,36,Good,Average
S060749,86,32,96,Good,Good
S060750,66,59,86,Average,Good
S060751,39,63,87,Good,Good
S060752,50,89,46,NIL,Poor
S060753,45,73,51,Poor,Average
S060754,92,85,47,Average,Poor
S060755,25,31,63,Average,Poor
S060756,85,25,94,Poor,Good
S060757,55,36,50,Good,Poor
S060758,70,63,35,Poor,Good
S060759,38,100,67,NIL,Good
S060760,40,56,65,Poor,Good
S060761,86,25,84,Good,Good
S060762,28,47,67,Good,Average
S060763,53,93,61,Poor,Good
S060764,28,70,60,Average,Good
S060765,76,35,100,Good,Average
S060766,74,63,45,Good,Good
S060767,57,65,23,Poor,Poor
S060768,68,47,94,Average,Average
S060769,46,94,39,Average,Poor
S060770,100,46,86,Average,Poor
S060771,22,50,51,Average,Poor
S060772,69,91,75,Poor,Poor
S060773,38,47,60,NIL,Poor
S060774,70,31,84,NIL,Poor
S060775,98,36,84,NIL,Average
S060776,32,68,23,Average,Poor
S060777,90,21,89,Average,Poor
S060778,75,51,34,Average,Average
S060779,33,64,47,Average,Poor
S060780,98,92,30,Average,Poor
S060781,78,75,27,NIL,Good
S060782,48,73,31,Good,Average
S060783,91,23,29,Poor,Average
S060784,85,41,96,Good,Good
S060785,47,94,45,Average,Poor
S060786,36,60,58,Average,Poor
S060787,37,83,62,Poor,Poor
S060788,65,62,95,NIL,Average
S060789,83,93,32,Average,Good
S060790,32,59,69,NIL,Average
S060791,41,64,20,NIL,Good
S060792,73,59,67,NIL,Average
S060793,65,67,66,Good,Good
S060794,48,98,22,NIL,Average
S060795,33,23,99,Average,Good
S060796,66,94,26,NIL,Average
S060797,64,72,74,NIL,Poor
S060798,66,100,72,Poor,Good
S060799,85,73,22,Average,Good
S060800,43,60,50,NIL,Average
S060801,91,26,40,Good,Poor
S060802,64,74,49,Good,Poor
S060803,80,81,30,Good,Average
S060804,89,68,26,Average,Poor
S060805,21,31,38,Average,Poor
S060806,90,89,77,Good,Average
S060807,51,28,22,NIL,Poor
S060808,25,41,88,Average,Good
S060809,28,83,97,Poor,Good
S060810,52,48,81,Good,Good
S060811,49,22,81,Good,Good
S060812,88,22,32,Average,Average
S060813,68,96,55,Average,Average
S060814,20,32,92,NIL,Poor
S060815,38,71,66,Good,Average
S060816,54,45,43,NIL,Average
S060817,37,90,31,Good,Poor
S060818,31,86,81,Poor,Good
S060819,93,76,94,Poor,Poor
S060820,50,44,91,Good,Good
S060821,100,40,45,Good,Average
S060822,45,68,70,Good,Poor
S060823,69,88,61,NIL,Poor
S060824,85,51,50,NIL,Good
S060825,82,46,49,Poor,Good
S060826,23,22,62,Average,Average
S060827,59,92,61,NIL,Poor
