StudentID,IAT1,IAT2,Model_Mark,Prev_Year_Label,Label
S010157,39,72,69,Poor,Poor
S010158,88,75,29,NIL,Average
S010159,24,70,63,Good,Good
S010160,43,50,52,Good,Average
S010161,61,86,36,Average,Poor
S010162,89,28,95,NIL,Good
S010163,34,25,38,Average,Average
S010164,71,45,75,Poor,Poor
S010165,76,71,57,NIL,Good
S010166,65,56,65,Poor,Good
S010167,66,20,22,Average,Good
S010168,82,26,31,Good,Good
S010169,59,69,57,Average,Poor
S010170,22,39,69,Good,Good
S010171,96,69,82,NIL,Poor
S010172,56,20,64,Average,Poor
S010173,45,82,70,Poor,Average
S010174,30,59,76,NIL,Average
S010175,36,89,58,Average,Poor
S010176,76,96,69,NIL,Poor
S010177,40,64,94,Good,Good
S010178,20,44,41,Poor,Good
S010179,56,39,96,Average,Average
S010180,100,99,52,Poor,Good
S010181,44,26,37,Poor,Good
S010182,25,60,51,Average,Poor
S010183,67,45,33,Good,Good
S010184,34,54,47,Average,Poor
S010185,59,45,79,Poor,Average
S010186,29,39,22,NIL,Average
S010187,97,78,38,Good,Poor
S010188,79,36,60,Average,Good
S010189,87,46,63,NIL,Good
S010190,40,47,70,NIL,Poor
S010191,40,89,44,NIL,Average
S010192,36,82,23,Poor,Poor
S010193,31,97,24,Poor,Good
S010194,42,47,96,NIL,Poor
S010195,98,84,77,Poor,Average
S010196,53,21,61,NIL,Average
S010197,67,95,74,Average,Poor
S010198,98,83,93,Good,Good
S010199,64,32,27,NIL,Average
S010200,40,53,89,Poor,Average
S010201,86,86,88,NIL,Average
S010202,88,90,32,Poor,Good
S010203,48,86,33,NIL,Good
S010204,85,22,42,NIL,Good
S010205,75,77,40,Average,Good
S010206,58,91,96,Average,Good
S010207,82,89,20,Average,Average
S010208,36,70,86,NIL,Poor
S010209,21,37,63,NIL,Good
S010210,51,82,36,NIL,Good
S010211,59,77,36,NIL,Poor
S010212,45,59,61,NIL,Average
S010213,52,71,47,Average,Average
S010214,53,44,84,Poor,Average
S010215,36,94,33,Good,Average
S010216,49,63,31,Good,Good
S010217,81,48,52,Average,Poor
S010218,66,68,87,NIL,Poor
S010219,71,62,90,Poor,Poor
S010220,69,63,68,NIL,Good
S010221,80,65,37,Average,Average
S010222,41,21,93,NIL,Average
S010223,67,38,90,NIL,Good
S010224,69,30,79,Average,Average
S010225,77,52,97,Good,Poor
S010226,29,82,74,Average,Poor
S010227,21,23,84,Poor,Average
S010228,52,23,91,Good,Average
S010229,88,82,57,Average,Poor
S010230,86,96,53,Poor,Poor
S010231,87,49,33,Good,Good
S010232,68,73,57,NIL,Average
S010233,92,56,61,Good,Good
S010234,51,48,28,Average,Average
S010235,33,65,20,Poor,Good
S010236,67,89,39,NIL,Poor
S010237,34,93,66,Average,Good
S010238,40,86,96,NIL,Poor
S010239,46,27,69,Poor,Good
S010240,29,87,63,NIL,Poor
S010241,94,20,36,Average,Average
S010242,58,57,30,Average,Average
S010243,33,95,90,Average,Poor
S010244,97,55,57,NIL,Poor
S010245,77,57,23,Poor,Average
S010246,85,38,54,Poor,Average
S010247,97,71,31,Good,Poor
S010248,69,43,71,Good,Good
S010249,50,49,70,NIL,Poor
S010250,94,26,74,Average,Good
S010251,27,34,24,NIL,Average
S010252,58,94,35,Poor,Poor
S010253,61,66,72,Average,Poor
S010254,36,78,55,NIL,Poor
S010255,37,60,94,Good,Good
S010256,82,70,26,Average,Good
S010257,48,76,50,Poor,Good
S010258,64,35,40,Average,Average
S010259,36,70,85,Poor,Average
S010260,31,23,75,Good,Good
S010261,50,21,51,Good,Average
S010262,85,92,52,NIL,Poor
S010263,80,93,42,Good,Average
S010264,72,70,42,Average,Average
S010265,63,86,79,Good,Poor
S010266,66,21,61,Good,Good
S010267,42,68,25,Good,Average
S010268,95,50,27,Good,Poor
S010269,37,25,100,Average,Poor
S010270,43,51,79,Poor,Good
S010271,60,39,58,Average,Average
S010272,91,56,36,Good,Good
S010273,62,75,62,Poor,Poor
S010274,78,96,28,Good,Poor
S010275,66,88,89,NIL,Poor
S010276,61,35,82,NIL,Average
S010277,47,58,71,NIL,Good
S010278,68,64,78,Poor,Poor
S010279,78,100,78,Good,Poor
S010280,52,24,71,Poor,Average
S010281,37,82,60,Good,Good
S010282,33,80,73,Good,Poor
S010283,30,67,74,NIL,Average
S010284,60,62,26,Good,Average
S010285,80,55,21,Poor,Good
S010286,32,68,30,Good,Average
S010287,60,93,75,Poor,Average
S010288,90,29,36,Average,Average
S010289,45,82,91,Poor,Good
S010290,37,28,73,Good,Good
S010291,21,85,51,Poor,Average
S010292,66,83,30,NIL,Poor
S010293,48,82,71,Good,Poor
S010294,48,38,27,Poor,Poor
S010295,34,53,78,Good,Average
S010296,77,81,37,Good,Average
S010297,77,52,39,Good,Average
S010298,68,60,20,Average,Average
S010299,57,57,72,Poor,Average
S010300,93,23,100,NIL,Good
S010301,72,99,34,NIL,Average
S010302,52,68,36,Average,Average
S010303,50,45,36,NIL,Good
S010304,97,58,53,Average,Good
S010305,41,28,42,Good,Average
S010306,86,65,86,NIL,Poor
S010307,80,92,98,Good,Poor
S010308,35,81,58,Average,Poor
S010309,65,62,77,NIL,Average
S010310,61,92,57,Poor,Poor
S010311,61,38,80,Poor,Average
S010312,73,40,43,Good,Good
S010313,33,37,40,NIL,Average
S010314,70,70,77,Good,Good
S010315,38,76,64,Good,Poor
S010316,67,61,81,Average,Good
S010317,69,76,76,NIL,Poor
S010318,54,39,79,NIL,Poor
S010319,59,54,88,Poor,Poor
S010320,69,66,90,NIL,Average
S010321,37,33,99,Poor,Good
S010322,57,61,31,NIL,Average
S010323,71,43,62,NIL,Good
S010324,63,73,38,Average,Average
S010325,97,67,83,Good,Average
S010326,50,50,95,Poor,Poor
S010327,30,72,32,Average,Good
S010328,25,68,45,NIL,Average
S010329,82,54,63,NIL,Poor
S010330,55,82,30,Poor,Average
S010331,66,49,100,Average,Poor
S010332,88,30,28,Average,Good
S010333,40,24,22,NIL,Poor
S010334,98,73,47,Good,Good
S010335,72,83,74,Poor,Average
S010336,94,53,97,Good,Good
S010337,91,73,34,Good,Good
S010338,34,54,74,Poor,Poor
S010339,92,55,69,Average,Poor
S010340,83,84,66,Poor,Average
S010341,48,74,79,Good,Average
S010342,89,81,56,Good,Average
S010343,75,69,73,Average,Poor
S010344,63,25,46,Average,Average
S010345,93,45,63,Good,Good
S010346,45,94,62,Poor,Poor
S010347,26,64,92,Good,Good
S010348,42,46,65,NIL,Poor
S010349,93,64,78,NIL,Poor
S010350,89,35,94,NIL,Poor
S010351,73,81,52,Poor,Good
S010352,57,86,82,Average,Average
S010353,93,74,100,Average,Poor
S010354,91,70,41,Average,Good
S010355,26,74,42,Average,Average
S010356,37,25,30,Poor,Good
S010357,43,43,82,Poor,Good
S010358,82,28,69,Poor,Average
S010359,61,88,69,Poor,Poor
S010360,90,30,55,Poor,Poor
S010361,51,84,67,Good,Average
S010362,54,57,75,NIL,Good
S010363,30,78,58,NIL,Good
S010364,41,58,99,NIL,Average
S010365,93,64,100,Good,Poor
S010366,25,45,21,Poor,Good
S010367,25,75,43,NIL,Good
S010368,38,24,82,Average,Good
S010369,98,25,50,Good,Poor
S010370,34,82,62,Average,Poor
S010371,31,21,88,NIL,Average
S010372,82,96,41,Good,Average
S010373,69,56,80,Poor,Poor
S010374,79,20,64,Poor,Average
S010375,81,32,46,Good,Average
S010376,67,20,57,Poor,Average
S010377,52,79,71,Poor,Poor
S010378,46,92,77,Good,Good
S010379,43,64,94,Good,Average
S010380,53,100,49,Poor,Average
S010381,97,99,24,Poor,Poor
S010382,67,35,100,Poor,Poor
S010383,98,21,53,Poor,Poor
S010384,56,26,33,Average,Poor
S010385,81,95,40,Poor,Average
S010386,99,44,37,Poor,Average
S010387,68,95,61,NIL,Poor
S010388,68,36,79,Average,Average
S010389,88,75,38,Good,Average
S010390,73,34,99,Average,Poor
S010391,95,70,99,Good,Average
S010392,27,50,21,Poor,Average
S010393,88,53,56,NIL,Average
S010394,79,40,63,Good,Good
S010395,55,34,49,Poor,Average
S010396,66,58,38,Average,Average
S010397,53,36,54,Good,Poor
S010398,52,27,32,Good,Average
S010399,61,87,70,Average,Average
S010400,42,81,43,Poor,Average
S010401,26,38,56,Average,Average
S010402,55,67,51,Poor,Poor
S010403,53,57,52,NIL,Good
S010404,54,59,38,Good,Poor
S010405,24,22,94,Average,Average
S010406,25,35,92,NIL,Average
S010407,57,96,100,Average,Average
S010408,68,51,97,Average,Average
S010409,85,66,50,Poor,Poor
S010410,77,44,25,Average,Poor
S010411,83,94,100,Average,Average
S010412,20,52,98,Average,Poor
S010413,38,91,43,Average,Average
S010414,60,54,91,Average,Good
S010415,29,42,49,NIL,Average
S010416,78,34,99,NIL,Average
S010417,63,65,40,NIL,Good
S010418,37,45,93,Poor,Good
S010419,72,27,42,Good,Good
S010420,29,73,69,NIL,Good
S010421,50,24,77,Average,Good
S010422,57,34,63,Average,Poor
S010423,87,44,59,Average,Average
S010424,32,89,66,Good,Average
S010425,43,78,31,Poor,Poor
S010426,66,79,48,Poor,Poor
S010427,87,69,56,NIL,Average
S010428,52,37,93,Average,Poor
S010429,42,60,56,Good,Poor
S010430,53,36,96,Average,Poor
S010431,36,92,59,Average,Average
S010432,100,55,30,Poor,Good
S010433,97,37,49,Good,Average
S010434,76,66,58,Poor,Average
S010435,81,69,33,Good,Poor
S010436,81,88,59,Poor,Poor
S010437,95,50,50,Poor,Good
S010438,20,48,52,NIL,Good
S010439,55,31,63,Good,Good
S010440,29,80,55,Average,Good
S010441,25,56,75,Poor,Average
S010442,78,51,66,Good,Good
S010443,58,79,67,Poor,Poor
S010444,61,83,100,Poor,Good
S010445,24,20,67,Average,Poor
S010446,20,84,27,Good,Poor
S010447,30,71,99,Good,Good
S010448,52,100,33,NIL,Poor
S010449,46,56,94,Poor,Good
S010450,21,88,32,NIL,Poor
S010451,52,67,63,Good,Good
S010452,50,36,84,Poor,Poor
S010453,89,68,31,Good,Good
S010454,73,98,77,Average,Average
S010455,42,26,27,Poor,Poor
S010456,20,33,99,Poor,Poor
S010457,71,64,29,Average,Average
S010458,26,29,76,Good,Average
S010459,43,80,91,Poor,Poor
S010460,55,48,23,Good,Good
S010461,100,81,56,Poor,Average
S010462,100,24,48,Good,Poor
S010463,27,86,55,Good,Good
S010464,28,84,28,Good,Good
S010465,40,81,53,NIL,Average
S010466,61,32,73,Poor,Good
S010467,29,55,75,Poor,Good
S010468,38,59,81,Average,Poor
S010469,31,65,92,NIL,Poor
S010470,37,88,50,Average,Average
S010471,82,42,82,Poor,Poor
S010472,72,20,73,Poor,Average
S010473,95,23,37,Average,Good
S010474,64,93,69,NIL,Good
S010475,56,22,89,Average,Good
S010476,63,99,72,Average,Average
S010477,74,90,34,Average,Good
S010478,52,63,41,Average,Average
S010479,72,60,78,NIL,Poor
S010480,42,55,21,Average,Average
S010481,89,32,44,Poor,Good
S010482,76,67,23,NIL,Good
S010483,86,77,36,Average,Poor
S010484,55,43,47,NIL,Poor
S010485,29,99,36,Good,Poor
S010486,56,96,70,Poor,Good
S010487,56,44,62,Poor,Good
S010488,74,97,82,NIL,Average
S010489,26,20,40,Poor,Poor
S010490,78,33,48,Poor,Good
S010491,41,75,77,Average,Good
S010492,63,40,34,NIL,Good
S010493,53,40,48,Good,Good
S010494,44,51,25,Good,Poor
S010495,74,72,83,Poor,Good
S010496,51,45,49,NIL,Poor
S010497,29,57,63,Poor,Poor
S010498,78,85,75,Poor,Average
S010499,67,68,48,Good,Average
S010500,97,39,20,NIL,Average
S010501,41,45,37,NIL,Good
S010502,54,57,46,Poor,Average
S010503,66,33,56,NIL,Good
S010504,84,39,34,Average,Poor
S010505,64,33,92,Good,Good
S010506,74,34,31,Poor,Good
S010507,80,62,26,Poor,Poor
S010508,63,44,96,Poor,Poor
S010509,93,100,31,Good,Poor
S010510,20,37,56,Poor,Good
S010511,73,24,69,Good,Poor
S010512,36,97,46,Good,Good
S010513,79,71,24,NIL,Average
S010514,84,35,55,Average,Good
S010515,89,54,50,Average,Good
S010516,57,58,94,Poor,Poor
S010517,33,63,83,Good,Average
S010518,39,91,27,Poor,Average
S010519,74,87,66,Poor,Good
S010520,85,77,25,Poor,Average
S010521,96,58,47,NIL,Average
S010522,55,63,70,Good,Average
S010523,28,75,45,Average,Average
S010524,25,64,38,Average,Average
S010525,32,82,30,NIL,Good
S010526,42,67,75,Average,Poor
S010527,62,96,30,Poor,Good
S010528,88,60,81,Good,Poor
S010529,80,31,33,Average,Good
S010530,76,65,74,NIL,Poor
S010531,22,84,64,NIL,Poor
S010532,46,39,82,NIL,Poor
S010533,69,92,43,Poor,Good
S010534,94,58,42,Average,Average
S010535,64,73,46,Good,Good
S010536,41,93,25,Good,Good
S010537,71,35,46,NIL,Average
S010538,41,93,92,Good,Good
S010539,95,81,70,Poor,Average
S010540,99,74,95,Good,Average
S010541,29,89,87,Average,Good
S010542,35,63,26,Good,Poor
S010543,85,53,41,Average,Average
S010544,42,26,71,Average,Average
S010545,85,52,51,Poor,Poor
S010546,49,56,53,Good,Average
S010547,55,100,27,Average,Poor
S010548,59,80,21,Average,Good
S010549,23,84,51,Average,Average
S010550,95,80,99,NIL,Good
S010551,90,48,89,Poor,Poor
S010552,35,94,51,Poor,Poor
S010553,63,32,31,Poor,Poor
S010554,28,26,39,Good,Average
S010555,37,76,33,Good,Poor
S010556,43,45,30,Poor,Average
S010557,33,96,85,Poor,Average
S010558,56,31,55,NIL,Good
S010559,77,25,44,Average,Average
S010560,56,100,29,Good,Good
S010561,90,71,45,Good,Poor
S010562,98,98,74,Average,Good
S010563,97,98,54,Good,Average
S010564,22,59,83,Good,Average
S010565,92,74,58,Good,Average
S010566,53,30,72,Good,Good
S010567,47,56,56,NIL,Poor
S010568,99,24,53,Poor,Average
S010569,25,37,66,Average,Poor
S010570,20,24,35,Good,Poor
S010571,89,82,92,Poor,Average
S010572,68,48,95,NIL,Average
S010573,86,95,99,NIL,Good
S010574,54,25,99,Poor,Good
S010575,66,77,22,Average,Good
S010576,40,21,41,Average,Poor
S010577,84,32,62,Good,Poor
S010578,87,73,43,Poor,Good
S010579,76,32,72,NIL,Good
S010580,31,81,39,Good,Good
S010581,76,35,30,NIL,Good
S010582,97,70,38,NIL,Average
S010583,23,93,21,Good,Average
S010584,36,99,80,Poor,Good
S010585,29,84,88,NIL,Poor
S010586,95,74,39,Poor,Good
S010587,27,63,58,Poor,Good
S010588,86,40,46,Poor,Poor
S010589,21,43,47,Average,Good
S010590,74,58,86,NIL,Good
S010591,41,99,86,Good,Poor
S010592,46,23,93,Good,Average
S010593,37,96,44,Average,Good
S010594,85,60,37,Average,Average
S010595,94,58,93,Poor,Poor
S010596,56,71,48,NIL,Good
S010597,94,59,43,Poor,Poor
S010598,44,92,23,Good,Average
S010599,64,25,74,Poor,Good
S010600,53,31,32,Good,Average
S010601,37,77,30,Poor,Good
S010602,36,90,52,Poor,Poor
S010603,31,48,38,Poor,Poor
S010604,20,64,59,Poor,Good
S010605,21,68,27,Good,Average
S010606,52,91,86,Poor,Poor
S010607,84,80,34,Average,Good
S010608,77,66,20,Average,Average
S010609,39,39,65,Poor,Good
S010610,58,35,87,Average,Good
S010611,60,21,95,Average,Poor
S010612,62,33,45,Average,Poor
S010613,96,46,95,Good,Poor
S010614,67,62,36,Good,Poor
S010615,62,84,58,Poor,Poor
S010616,64,77,99,Good,Poor
S010617,39,46,41,Average,Average
S010618,96,45,43,Average,Good
S010619,68,55,74,Good,Poor
S010620,49,80,33,Good,Good
S010621,91,86,26,NIL,Good
S010622,34,99,85,NIL,Good
S010623,67,56,83,Average,Average
S010624,74,40,64,NIL,Good
S010625,60,72,60,Average,Average
S010626,75,48,44,Good,Average
S010627,76,83,20,NIL,Average
S010628,100,20,41,Poor,Good
S010629,91,99,54,Poor,Poor
S010630,70,93,84,Good,Poor
S010631,26,45,98,Average,Poor
S010632,39,51,21,Poor,Average
S010633,90,38,84,Good,Good
S010634,88,71,22,NIL,Average
S010635,44,46,46,Poor,Good
S010636,59,32,45,Poor,Average
S010637,80,68,30,Good,Average
S010638,27,95,44,Poor,Average
S010639,78,93,89,Good,Poor
S010640,97,71,97,Poor,Good
S010641,78,94,42,Poor,Good
S010642,78,99,28,Good,Average
S010643,24,76,91,Good,Poor
S010644,99,44,59,Average,Good
S010645,41,57,98,Poor,Good
S010646,73,32,42,Average,Good
S010647,53,89,90,Poor,Good
S010648,94,72,25,NIL,Poor
S010649,48,58,20,Good,Poor
S010650,79,67,47,Poor,Poor
S010651,93,84,35,Poor,Average
S010652,72,77,86,Average,Average
S010653,50,59,87,NIL,Average
S010654,76,57,52,NIL,Average
S010655,74,44,21,Poor,Good
S010656,61,56,20,NIL,Poor
S010657,58,52,94,Average,Good
S010658,66,87,80,Good,Poor
S010659,63,27,43,Poor,Poor
S010660,23,42,27,Average,Good
S010661,33,23,22,Poor,Average
S010662,31,38,82,Good,Good
S010663,47,53,61,NIL,Good
S010664,37,60,29,Average,Poor
S010665,54,64,57,Average,Good
S010666,20,85,92,Average,Poor
S010667,29,31,45,Poor,Good
S010668,74,20,24,Poor,Poor
S010669,36,63,31,Poor,Poor
S010670,43,21,94,Good,Average
S010671,55,52,86,Good,Poor
S010672,44,100,93,Poor,Good
S010673,87,75,67,NIL,Good
S010674,39,43,86,Average,Average
S010675,61,100,33,NIL,Poor
S010676,47,42,98,NIL,Average
S010677,39,97,51,Average,Poor
S010678,39,67,79,NIL,Poor
S010679,67,83,20,Good,Average
S010680,36,63,86,Poor,Poor
S010681,30,100,69,Poor,Average
S010682,87,27,42,NIL,Good
S010683,92,81,68,Good,Good
S010684,67,49,83,Good,Average
S010685,21,100,86,Average,Average
S010686,84,22,20,Average,Average
S010687,44,55,100,Average,Good
S010688,73,72,56,Good,Poor
S010689,32,85,20,Poor,Good
S010690,20,41,67,Average,Average
S010691,23,93,69,Poor,Poor
S010692,55,75,80,NIL,Poor
S010693,94,50,35,NIL,Average
S010694,40,33,34,Good,Poor
S010695,98,30,93,Average,Poor
S010696,86,80,79,Average,Good
S010697,69,42,45,Poor,Good
S010698,62,26,61,NIL,Good
S010699,52,60,39,Poor,Average
S010700,32,89,50,NIL,Average
S010701,56,27,82,Average,Poor
S010702,43,49,33,Average,Poor
S010703,48,96,47,NIL,Good
S010704,38,65,57,Good,Good
S010705,100,21,75,Average,Good
S010706,40,73,49,Poor,Average
S010707,36,95,60,Good,Poor
S010708,80,29,33,Poor,Average
S010709,79,56,64,NIL,Poor
S010710,49,40,49,Poor,Good
S010711,96,27,91,Average,Average
S010712,36,64,88,Average,Good
S010713,69,99,71,NIL,Average
S010714,42,81,99,NIL,Poor
S010715,63,59,86,NIL,Poor
S010716,67,53,35,Good,Good
S010717,45,95,100,Good,Average
S010718,62,25,43,Average,Poor
S010719,63,97,24,Poor,Good
S010720,22,63,63,Average,Average
S010721,93,72,29,Average,Poor
S010722,49,55,84,Good,Poor
S010723,33,44,75,Good,Poor
S010724,60,69,74,Average,Average
S010725,35,76,99,Average,Good
S010726,28,24,39,Average,Average
S010727,93,32,83,Good,Good
S010728,64,44,44,NIL,Poor
S010729,33,80,72,Good,Good
S010730,80,78,23,Average,Good
S010731,67,79,31,Good,Good
S010732,65,29,67,Average,Poor
S010733,61,91,93,Good,Good
S010734,29,91,100,Average,Poor
S010735,40,28,85,Good,Poor
S010736,80,58,30,Poor,Good
S010737,29,97,74,Good,Poor
S010738,85,93,70,NIL,Average
S010739,98,98,38,NIL,Poor
S010740,63,61,22,NIL,Good
S010741,65,69,32,Good,Average
S010742,86,100,42,Poor,Poor
S010743,64,53,82,Average,Poor
S010744,59,83,88,Poor,Poor
S010745,64,80,60,Good,Average
S010746,67,89,78,Average,Good
S010747,70,65,70,Poor,Good
S010748,85,72,22,Average,Average
S010749,95,74,26,NIL,Poor
S010750,45,46,56,Poor,Good
S010751,68,94,31,NIL,Average
S010752,69,95,66,NIL,Average
S010753,76,35,27,Poor,Good
S010754,25,84,67,Average,Average
S010755,85,66,34,NIL,Good
S010756,43,29,100,Poor,Poor
S010757,89,57,89,NIL,Good
S010758,64,96,75,Poor,Good
S010759,85,61,54,Poor,Poor
S010760,40,33,85,Good,Poor
S010761,62,80,45,Average,Poor
S010762,53,41,97,Good,Average
S010763,27,31,94,Poor,Good
S010764,68,32,61,Average,Good
S010765,46,46,22,Good,Average
S010766,98,29,23,Good,Poor
S010767,31,68,29,NIL,Average
S010768,33,65,96,Good,Average
S010769,80,70,78,Average,Average
S010770,88,96,53,Good,Poor
S010771,71,77,36,Good,Good
S010772,28,34,21,Good,Good
S010773,58,22,27,NIL,Poor
S010774,65,76,37,Poor,Poor
S010775,97,62,26,Average,Average
S010776,92,83,92,Average,Good
S010777,82,30,62,Good,Average
S010778,54,88,90,Average,Good
S010779,98,82,86,Poor,Poor
S010780,35,64,63,Good,Good
S010781,45,62,35,NIL,Average
S010782,95,38,46,Poor,Good
S010783,98,86,80,NIL,Average
S010784,96,54,27,Average,Poor
S010785,50,47,46,Poor,Average
S010786,35,79,50,Good,Poor
S010787,30,67,68,Average,Good
S010788,54,31,23,Good,Good
S010789,90,90,67,Average,Poor
S010790,38,81,60,Average,Good
S010791,67,42,47,NIL,Average
S010792,94,84,81,Average,Good
S010793,99,74,26,Good,Average
S010794,34,37,25,Average,Poor
S010795,25,37,49,Good,Good
S010796,31,89,72,Poor,Poor
S010797,92,48,55,Average,Poor
S010798,79,53,55,Poor,Good
S010799,66,53,56,Average,Average
S010800,41,48,91,NIL,Average
S010801,89,40,85,Poor,Poor
S010802,50,26,100,Poor,Poor
S010803,91,34,86,Good,Average
S010804,62,31,62,NIL,Average
S010805,60,47,50,Average,Poor
S010806,88,34,54,Average,Good
S010807,77,44,56,NIL,Average
S010808,62,60,98,Good,Average
S010809,96,94,81,Poor,Good
S010810,24,46,76,NIL,Good
S010811,92,59,100,Good,Average
S010812,36,51,84,Average,Average
S010813,87,42,49,Average,Average
S010814,91,51,75,Average,Good
S010815,27,21,88,Average,Good
S010816,37,77,42,NIL,Good
S010817,28,52,57,NIL,Good
S010818,96,50,48,Poor,Average
S010819,38,82,96,Good,Average
S010820,43,50,26,Average,Average
S010821,77,45,26,Poor,Good
S010822,63,31,45,Good,Poor
S010823,72,38,24,Good,Average
S010824,77,32,42,Good,Average
S010825,45,60,75,NIL,Good
S010826,98,59,73,Poor,Average
S010827,29,54,90,NIL,Good
S010828,25,90,69,Poor,Good
